날짜,종목코드,종목명,기준봉종가
2026-01-19,006400,삼성SDI,377000
2026-01-26,006400,삼성SDI,383000
2026-02-23,006400,삼성SDI,468000
2026-04-06,006400,삼성SDI,481000
2026-04-13,006400,삼성SDI,513000
2026-04-20,006400,삼성SDI,642000
2024-06-24,006660,삼성공조,17990
2025-02-24,006660,삼성공조,18200
2015-04-20,006800,미래에셋증권,16840
2017-06-26,006800,미래에셋증권,10756
2025-05-26,006800,미래에셋증권,15473
2025-06-02,006800,미래에셋증권,17823
2025-06-09,006800,미래에셋증권,18719
2025-06-16,006800,미래에셋증권,19496
2025-06-23,006800,미래에셋증권,21358
2025-10-20,006800,미래에셋증권,24295
2025-10-27,006800,미래에셋증권,26436
2025-11-03,006800,미래에셋증권,23001
2026-01-05,006800,미래에셋증권,27083
2026-01-12,006800,미래에셋증권,31215
2026-01-19,006800,미래에셋증권,34003
2026-01-26,006800,미래에셋증권,41919
2026-02-02,006800,미래에셋증권,48391
2026-02-09,006800,미래에셋증권,61036
2026-02-19,006800,미래에셋증권,71093
2026-02-23,006800,미래에셋증권,71989
2026-05-04,006800,미래에셋증권,79800
2022-06-13,006880,신송홀딩스,16400
2023-06-12,006880,신송홀딩스,13530
2020-11-09,006890,태경케미컬,14350
2021-03-15,006980,우성,45700
2021-07-26,007110,일신석재,3125
2021-04-05,007210,벽산,4265
2020-04-27,007460,에이프로젠,185236
2022-04-25,007540,샘표,71000
2015-06-29,007570,일양약품,111768
2015-07-06,007570,일양약품,72163
2020-03-16,007570,일양약품,31103
2020-03-30,007570,일양약품,38878
2020-05-25,007570,일양약품,53702
2020-06-01,007570,일양약품,68247
2020-06-08,007570,일양약품,76638
2020-07-20,007570,일양약품,106957
2026-05-11,007610,선도전기,9990
2023-02-20,007660,이수페타시스,9161
2023-03-27,007660,이수페타시스,9628
2023-05-22,007660,이수페타시스,13304
2023-05-30,007660,이수페타시스,14412
2023-06-05,007660,이수페타시스,17301
2023-06-12,007660,이수페타시스,21590
2023-06-19,007660,이수페타시스,22513
2023-06-26,007660,이수페타시스,27425
2023-07-03,007660,이수페타시스,28592
2023-07-10,007660,이수페타시스,37101
2023-07-24,007660,이수페타시스,38900
2024-03-25,007660,이수페타시스,41137
2024-05-13,007660,이수페타시스,47944
2024-05-20,007660,이수페타시스,48917
2024-06-17,007660,이수페타시스,51543
2024-06-24,007660,이수페타시스,57086
2024-07-01,007660,이수페타시스,55141
2025-06-23,007660,이수페타시스,49900
2025-06-30,007660,이수페타시스,52700
2025-07-07,007660,이수페타시스,55500
2025-07-21,007660,이수페타시스,60700
2025-07-28,007660,이수페타시스,61700
2025-09-08,007660,이수페타시스,71900
2025-09-15,007660,이수페타시스,77300
2025-10-13,007660,이수페타시스,84900
2025-10-20,007660,이수페타시스,93600
2025-10-27,007660,이수페타시스,113900
2025-11-10,007660,이수페타시스,111100
2025-11-17,007660,이수페타시스,122100
2025-11-24,007660,이수페타시스,144000
2025-12-08,007660,이수페타시스,135100
2026-04-20,007660,이수페타시스,154500
2023-12-11,007810,코리아써키트,19910
2026-03-23,007810,코리아써키트,82500
2020-08-03,007860,서연,11000
2020-11-09,007860,서연,11300
2021-03-22,007860,서연,17300
2021-03-29,007860,서연,22750
2022-04-18,008040,사조동아원,2130
2022-04-25,008040,사조동아원,2065
2022-05-16,008040,사조동아원,2540
2018-12-03,008350,남선알미늄,2475
2018-12-10,008350,남선알미늄,3160
2019-05-13,008350,남선알미늄,4070
2019-11-11,008350,남선알미늄,5370
2020-03-30,008350,남선알미늄,6400
2020-04-06,008350,남선알미늄,5270
2026-03-30,008350,남선알미늄,1805
2026-04-06,008350,남선알미늄,2205
2026-04-13,008350,남선알미늄,2460
2020-10-26,008700,아남전자,2230
2020-12-28,008700,아남전자,3410
2015-07-13,008770,호텔신라,129500
2021-04-26,008770,호텔신라,86500
2021-05-03,008770,호텔신라,92900
2023-08-07,008770,호텔신라,89200
2015-06-29,008930,한미사이언스,143928
2015-07-06,008930,한미사이언스,104337
2015-07-27,008930,한미사이언스,107224
2015-11-09,008930,한미사이언스,128256
2020-07-27,008930,한미사이언스,39862
2020-08-03,008930,한미사이언스,61493
2020-12-07,008930,한미사이언스,71695
2021-01-04,008930,한미사이언스,81662
2024-01-15,008930,한미사이언스,41000
2026-02-23,008930,한미사이언스,43900
2025-04-14,008970,KBI동양철관,3021
2025-07-07,008970,KBI동양철관,3295
2025-07-21,008970,KBI동양철관,3581
2025-07-28,008970,KBI동양철관,2929
2021-02-15,009070,KCTC,7400
2024-07-29,009070,KCTC,5950
2017-06-19,009150,삼성전기,100500
2017-06-26,009150,삼성전기,102000
2018-04-09,009150,삼성전기,118500
2018-04-16,009150,삼성전기,122000
2018-05-28,009150,삼성전기,138500
2018-06-18,009150,삼성전기,151000
2018-07-09,009150,삼성전기,162500
2018-07-16,009150,삼성전기,150500
2018-07-23,009150,삼성전기,163000
2020-01-06,009150,삼성전기,132500
2020-02-10,009150,삼성전기,142500
2020-11-09,009150,삼성전기,150500
2020-11-16,009150,삼성전기,149000
2020-11-23,009150,삼성전기,158500
2020-11-30,009150,삼성전기,162500
2020-12-07,009150,삼성전기,166000
2021-01-04,009150,삼성전기,193000
2021-01-11,009150,삼성전기,201500
2021-01-18,009150,삼성전기,212500
2021-01-25,009150,삼성전기,204000
2023-07-31,009150,삼성전기,149100
2024-07-01,009150,삼성전기,170500
2024-07-15,009150,삼성전기,168000
2025-07-28,009150,삼성전기,142700
2025-08-04,009150,삼성전기,160700
2025-09-01,009150,삼성전기,178100
2025-09-08,009150,삼성전기,190200
2025-09-15,009150,삼성전기,196200
2025-09-22,009150,삼성전기,190000
2025-10-13,009150,삼성전기,202500
2025-10-20,009150,삼성전기,223000
2025-10-27,009150,삼성전기,242000
2025-11-03,009150,삼성전기,220000
2025-11-24,009150,삼성전기,253000
2025-12-08,009150,삼성전기,271000
2026-01-05,009150,삼성전기,267000
2026-01-12,009150,삼성전기,289000
2026-01-19,009150,삼성전기,273000
2026-02-02,009150,삼성전기,289500
2026-02-09,009150,삼성전기,312500
2026-02-19,009150,삼성전기,376000
2026-02-23,009150,삼성전기,453500
2026-03-16,009150,삼성전기,462000
2026-04-06,009150,삼성전기,561000
2026-04-13,009150,삼성전기,690000
2026-04-20,009150,삼성전기,789000
2026-04-27,009150,삼성전기,833000
2026-05-04,009150,삼성전기,912000
2026-05-11,009150,삼성전기,1036000
2026-05-18,009150,삼성전기,1331000
2021-06-14,009180,한솔로지스틱스,5180
2021-07-12,009240,한샘,123500
2021-09-27,009270,신원,3500
2021-10-18,009270,신원,3895
2020-07-20,009290,광동제약,10050
2020-08-31,009290,광동제약,11700
2016-06-07,009420,한올바이오파마,26700
2017-12-18,009420,한올바이오파마,21550
2018-01-08,009420,한올바이오파마,39000
2023-10-04,009420,한올바이오파마,37050
2023-12-26,009420,한올바이오파마,44300
2025-11-03,009420,한올바이오파마,45300
2025-12-01,009420,한올바이오파마,50800
2020-02-10,009460,한창제지,20225
2023-05-02,009470,삼화전기,29300
2017-05-08,009540,HD한국조선해양,161344
2021-04-26,009540,HD한국조선해양,153500
2024-07-22,009540,HD한국조선해양,198800
2025-03-04,009540,HD한국조선해양,233500
2025-04-21,009540,HD한국조선해양,265000
2025-05-26,009540,HD한국조선해양,313500
2025-06-09,009540,HD한국조선해양,348000
2025-06-16,009540,HD한국조선해양,374500
2025-06-23,009540,HD한국조선해양,366000
2025-08-25,009540,HD한국조선해양,410500
2025-09-01,009540,HD한국조선해양,429000
2025-10-20,009540,HD한국조선해양,451000
2025-10-27,009540,HD한국조선해양,477000
2015-05-18,009830,한화솔루션,23400
2020-07-06,009830,한화솔루션,27330
2020-07-13,009830,한화솔루션,28902
2020-07-20,009830,한화솔루션,31381
2020-08-03,009830,한화솔루션,36339
2020-08-10,009830,한화솔루션,37609
2020-08-18,009830,한화솔루션,37367
2020-08-24,009830,한화솔루션,45530
2020-08-31,009830,한화솔루션,58651
2020-09-07,009830,한화솔루션,56051
2020-11-09,009830,한화솔루션,59498
2021-01-04,009830,한화솔루션,68567
2021-01-11,009830,한화솔루션,66995
2022-08-08,009830,한화솔루션,57702
2022-08-16,009830,한화솔루션,58138
2022-08-22,009830,한화솔루션,64002
2022-08-29,009830,한화솔루션,63752
2022-09-05,009830,한화솔루션,67246
2022-09-13,009830,한화솔루션,63877
2025-05-12,009830,한화솔루션,38550
2025-05-19,009830,한화솔루션,29050
2026-02-02,009830,한화솔루션,40800
2026-02-09,009830,한화솔루션,45550
2026-02-19,009830,한화솔루션,52800
2018-01-08,010060,OCI홀딩스,141854
2021-09-27,010060,OCI홀딩스,127549
2026-02-02,010060,OCI홀딩스,145100
2026-03-16,010060,OCI홀딩스,205000
2026-03-30,010060,OCI홀딩스,228500
2026-04-13,010060,OCI홀딩스,266000
2026-04-20,010060,OCI홀딩스,374500
2026-04-27,010060,OCI홀딩스,364500
2023-07-24,010120,LS ELECTRIC,20200
2024-04-08,010120,LS ELECTRIC,27940
2024-04-15,010120,LS ELECTRIC,33400
2024-04-22,010120,LS ELECTRIC,32780
2024-04-29,010120,LS ELECTRIC,31960
2024-05-13,010120,LS ELECTRIC,38400
2024-05-20,010120,LS ELECTRIC,46200
2024-05-27,010120,LS ELECTRIC,42700
2025-02-17,010120,LS ELECTRIC,55200
2025-06-23,010120,LS ELECTRIC,57500
2025-08-04,010120,LS ELECTRIC,63300
2025-10-20,010120,LS ELECTRIC,73700
2025-10-27,010120,LS ELECTRIC,89000
2025-11-03,010120,LS ELECTRIC,86300
2025-11-17,010120,LS ELECTRIC,87600
2026-01-12,010120,LS ELECTRIC,106200
2026-01-26,010120,LS ELECTRIC,111600
2026-02-02,010120,LS ELECTRIC,120600
2026-02-09,010120,LS ELECTRIC,132600
2026-02-23,010120,LS ELECTRIC,159200
2026-03-16,010120,LS ELECTRIC,177800
2026-04-13,010120,LS ELECTRIC,188100
2026-04-20,010120,LS ELECTRIC,230000
2026-04-27,010120,LS ELECTRIC,279500
2026-05-04,010120,LS ELECTRIC,316500
2022-08-29,010130,고려아연,618000
2022-11-21,010130,고려아연,657000
2024-09-09,010130,고려아연,666000
2024-09-19,010130,고려아연,735000
2024-09-30,010130,고려아연,776000
2024-10-07,010130,고려아연,794000
2024-10-14,010130,고려아연,824000
2024-10-21,010130,고려아연,1253000
2024-10-28,010130,고려아연,1004000
2024-12-02,010130,고려아연,1813000
2025-12-15,010130,고려아연,1307000
2026-01-26,010130,고려아연,1883000
2026-02-23,010130,고려아연,2027000
2019-01-28,010140,삼성중공업,8372
2021-03-29,010140,삼성중공업,6965
2023-07-10,010140,삼성중공업,8310
2023-07-17,010140,삼성중공업,8590
2023-07-24,010140,삼성중공업,8890
2023-07-31,010140,삼성중공업,8910
2024-04-15,010140,삼성중공업,9630
2024-04-22,010140,삼성중공업,9850
2024-07-15,010140,삼성중공업,10550
2024-07-22,010140,삼성중공업,11870
2025-01-13,010140,삼성중공업,13540
2025-01-20,010140,삼성중공업,12910
2025-02-17,010140,삼성중공업,13370
2025-02-24,010140,삼성중공업,13950
2025-03-17,010140,삼성중공업,14580
2025-05-26,010140,삼성중공업,16880
2025-06-02,010140,삼성중공업,16780
2025-06-09,010140,삼성중공업,17570
2025-06-16,010140,삼성중공업,16860
2025-07-14,010140,삼성중공업,18760
2025-07-21,010140,삼성중공업,18860
2025-07-28,010140,삼성중공업,18410
2025-08-04,010140,삼성중공업,19340
2025-08-25,010140,삼성중공업,21400
2025-09-08,010140,삼성중공업,21950
2025-10-20,010140,삼성중공업,24950
2025-10-27,010140,삼성중공업,29600
2026-04-20,010140,삼성중공업,34300
2019-09-02,010660,화천기계,5540
2024-03-18,010660,화천기계,8600
2018-06-04,010820,퍼스텍,6650
2018-06-11,010820,퍼스텍,6440
2020-06-15,010820,퍼스텍,3525
2022-01-17,010820,퍼스텍,4410
2022-01-24,010820,퍼스텍,4200
2022-06-07,010820,퍼스텍,5160
2026-03-03,010820,퍼스텍,9020
2026-04-06,010820,퍼스텍,11390
2026-04-13,010820,퍼스텍,13480
2026-04-20,010820,퍼스텍,14930
2026-03-03,010950,S-Oil,128400
2020-12-21,011070,LG이노텍,174000
2021-01-18,011070,LG이노텍,200000
2021-01-25,011070,LG이노텍,200000
2021-11-15,011070,LG이노텍,288000
2021-11-22,011070,LG이노텍,294500
2021-11-29,011070,LG이노텍,294000
2021-12-13,011070,LG이노텍,326500
2021-12-20,011070,LG이노텍,361000
2021-12-27,011070,LG이노텍,364000
2022-01-10,011070,LG이노텍,384500
2022-03-21,011070,LG이노텍,403000
2025-11-03,011070,LG이노텍,256500
2026-02-23,011070,LG이노텍,322500
2026-04-06,011070,LG이노텍,377000
2026-04-13,011070,LG이노텍,395500
2026-04-20,011070,LG이노텍,543000
2026-04-27,011070,LG이노텍,580000
2026-05-04,011070,LG이노텍,628000
2026-05-11,011070,LG이노텍,749000
2026-05-18,011070,LG이노텍,863000
2021-01-11,011090,에넥스,9775
2021-05-31,011090,에넥스,17100
2020-02-24,011150,CJ씨푸드,3835
2020-08-24,011150,CJ씨푸드,5510
2020-08-31,011150,CJ씨푸드,5310
2024-06-10,011150,CJ씨푸드,6320
2020-11-09,011170,롯데케미칼,253841
2021-01-04,011170,롯데케미칼,286703
2021-01-11,011170,롯데케미칼,286703
2021-02-22,011170,롯데케미칼,302895
2020-10-26,011200,HMM,8970
2020-11-09,011200,HMM,14400
2021-01-04,011200,HMM,15750
2021-02-22,011200,HMM,19000
2021-03-02,011200,HMM,21950
2021-03-08,011200,HMM,21600
2021-03-15,011200,HMM,24450
2021-03-22,011200,HMM,34150
2021-04-26,011200,HMM,39200
2021-05-03,011200,HMM,42600
2021-05-10,011200,HMM,43700
2021-05-24,011200,HMM,49650
2025-02-24,011200,HMM,19590
2025-05-12,011200,HMM,22950
2025-06-09,011200,HMM,24250
2025-06-16,011200,HMM,22950
2026-03-03,011200,HMM,21000
2021-01-04,011210,현대위아,85900
2021-01-18,011210,현대위아,106000
2021-06-21,011210,현대위아,107500
2026-01-05,011210,현대위아,89900
2026-01-19,011210,현대위아,87800
2026-02-23,011210,현대위아,107000
2026-03-03,011210,현대위아,90400
2020-11-30,011280,태림포장,6930
2021-02-22,011500,한농화성,19800
2021-10-05,011500,한농화성,23050
2023-03-20,011500,한농화성,21400
2023-04-17,011500,한농화성,26150
2023-04-24,011500,한농화성,20750
2026-01-19,011500,한농화성,23650
2021-07-12,011700,한신기계,4240
2021-07-19,011700,한신기계,4630
2021-11-01,011700,한신기계,4650
2022-03-14,011700,한신기계,7010
2022-03-21,011700,한신기계,8840
2022-03-28,011700,한신기계,8470
2022-04-04,011700,한신기계,11900
2022-04-18,011700,한신기계,11700
2022-04-25,011700,한신기계,12750
2022-05-02,011700,한신기계,14050
2018-05-14,011760,현대코퍼레이션,38500
2021-01-25,011780,금호석유화학,247500
2021-02-01,011780,금호석유화학,276500
2021-05-03,011780,금호석유화학,281000
2020-08-10,011790,SKC,79422
2021-09-27,011790,SKC,155084
2021-11-22,011790,SKC,187510
2024-04-01,011790,SKC,129800
2024-04-08,011790,SKC,120025
2024-05-27,011790,SKC,130834
2024-06-10,011790,SKC,183562
2024-06-17,011790,SKC,166362
2026-05-04,011790,SKC,159400
2020-09-07,011930,신성이엔지,23900
2020-10-05,011930,신성이엔지,32550
2020-10-12,011930,신성이엔지,31350
2020-11-09,011930,신성이엔지,37400
2023-07-03,011930,신성이엔지,26000
2026-03-16,011930,신성이엔지,30100
2026-03-30,011930,신성이엔지,34450
2026-04-06,011930,신성이엔지,37850
2026-04-13,011930,신성이엔지,41700
2023-04-03,012030,DB,2560
2023-04-10,012030,DB,2470
2026-01-05,012200,계양전기,12340
2020-11-16,012280,영화금속,2150
2020-12-14,012330,현대모비스,250000
2021-01-04,012330,현대모비스,359500
2021-01-11,012330,현대모비스,321500
2025-06-16,012330,현대모비스,292500
2025-12-01,012330,현대모비스,361000
2025-12-08,012330,현대모비스,377000
2026-01-05,012330,현대모비스,400500
2026-01-12,012330,현대모비스,436000
2026-01-19,012330,현대모비스,454500
2026-02-23,012330,현대모비스,521000
2026-05-04,012330,현대모비스,507000
2026-05-11,012330,현대모비스,637000
2021-01-18,012450,한화에어로스페이스,40646
2021-05-24,012450,한화에어로스페이스,48235
2022-07-25,012450,한화에어로스페이스,65604
2022-08-01,012450,한화에어로스페이스,64993
2022-08-08,012450,한화에어로스페이스,71615
2022-08-22,012450,한화에어로스페이스,79866
2022-08-29,012450,한화에어로스페이스,82107
2022-09-05,012450,한화에어로스페이스,83126
2023-04-10,012450,한화에어로스페이스,109816
2023-06-19,012450,한화에어로스페이스,136913
2024-02-19,012450,한화에어로스페이스,156982
2024-02-26,012450,한화에어로스페이스,191006
2024-03-04,012450,한화에어로스페이스,203740
2024-03-18,012450,한화에어로스페이스,205777
2024-03-25,012450,한화에어로스페이스,208324
2024-04-01,012450,한화에어로스페이스,216474
2024-04-22,012450,한화에어로스페이스,239395
2024-06-17,012450,한화에어로스페이스,240413
2024-07-08,012450,한화에어로스페이스,258240
2024-07-15,012450,한화에어로스페이스,286764
2024-07-22,012450,한화에어로스페이스,304082
2024-07-29,012450,한화에어로스페이스,294404
2024-09-30,012450,한화에어로스페이스,332336
2024-10-07,012450,한화에어로스페이스,351046
2024-10-14,012450,한화에어로스페이스,381571
2024-11-04,012450,한화에어로스페이스,397326
2024-11-11,012450,한화에어로스페이스,400773
2025-02-03,012450,한화에어로스페이스,411605
2025-02-10,012450,한화에어로스페이스,524845
2025-02-17,012450,한화에어로스페이스,649902
2025-02-24,012450,한화에어로스페이스,584912
2025-03-04,012450,한화에어로스페이스,719816
2025-03-10,012450,한화에어로스페이스,694214
2025-03-17,012450,한화에어로스페이스,618392
2025-04-14,012450,한화에어로스페이스,818286
2025-05-07,012450,한화에어로스페이스,864567
2025-05-26,012450,한화에어로스페이스,819000
2025-06-02,012450,한화에어로스페이스,900000
2025-06-09,012450,한화에어로스페이스,949000
2025-06-16,012450,한화에어로스페이스,938000
2025-07-28,012450,한화에어로스페이스,935000
2025-09-15,012450,한화에어로스페이스,1026000
2025-09-22,012450,한화에어로스페이스,1041000
2025-09-29,012450,한화에어로스페이스,1098000
2026-01-05,012450,한화에어로스페이스,1215000
2026-01-12,012450,한화에어로스페이스,1296000
2026-01-19,012450,한화에어로스페이스,1262000
2026-01-26,012450,한화에어로스페이스,1299000
2026-03-03,012450,한화에어로스페이스,1459000
2026-02-23,012510,더존비즈온,118400
2019-07-29,012610,경인양행,8590
2020-01-20,012690,모나리자,6230
2019-05-13,012800,대창,1690
2021-02-15,012800,대창,1890
2021-04-19,012800,대창,2500
2020-09-21,013000,세우글로벌,5440
2021-09-27,013360,일성건설,6600
2021-10-12,013360,일성건설,7040
2022-01-17,013570,디와이,10850
2025-04-07,013580,계룡건설,22350
2020-12-21,013700,까뮤이앤씨,3195
2022-01-03,013700,까뮤이앤씨,4630
2020-11-30,014160,대영포장,2060
2021-01-11,014160,대영포장,1700
2021-02-15,014160,대영포장,2710
2020-01-06,014530,극동유화,3865
2023-10-16,014530,극동유화,4655
2019-09-16,014580,태경비케이,7040
2020-10-19,014710,사조씨푸드,6600
2021-08-23,014830,유니드,151410
2020-12-14,015760,한국전력,28300
2024-02-19,015760,한국전력,23550
2024-02-26,015760,한국전력,24800
2025-05-12,015760,한국전력,27900
2025-05-19,015760,한국전력,31000
2025-05-26,015760,한국전력,30400
2025-06-23,015760,한국전력,39050
2025-08-04,015760,한국전력,39400
2025-10-13,015760,한국전력,41850
2025-10-20,015760,한국전력,43300
2025-10-27,015760,한국전력,42700
2025-11-03,015760,한국전력,44100
2025-11-10,015760,한국전력,47400
2025-11-17,015760,한국전력,48150
2025-11-24,015760,한국전력,52500
2026-01-12,015760,한국전력,54700
2026-01-19,015760,한국전력,60900
2021-08-30,015860,일진홀딩스,7070
2026-02-09,016360,삼성증권,102400
2026-02-19,016360,삼성증권,115700
2026-05-04,016360,삼성증권,138600
2022-04-18,016380,KG스틸,23650
2022-04-25,016380,KG스틸,24650
2021-03-02,016740,두올,5150
2021-05-31,016880,웅진,3685
2016-02-01,017180,명문제약,4579
2016-06-27,017180,명문제약,7006
2018-02-05,017180,명문제약,9806
2020-05-18,017180,명문제약,6410
2020-05-25,017180,명문제약,6950
2020-12-21,017180,명문제약,7460
2021-01-18,017550,수산세보틱스,5190
2021-04-05,017550,수산세보틱스,7360
2020-08-24,017670,SK텔레콤,41831
2021-01-04,017670,SK텔레콤,45713
2021-03-22,017670,SK텔레콤,47265
2021-04-12,017670,SK텔레콤,52095
2021-05-10,017670,SK텔레콤,54682
2021-05-24,017670,SK텔레콤,54682
2021-06-07,017670,SK텔레콤,57615
2021-11-29,017670,SK텔레콤,56800
2023-11-27,017670,SK텔레콤,50600
2026-01-19,017670,SK텔레콤,62600
2026-01-26,017670,SK텔레콤,71500
2026-02-02,017670,SK텔레콤,70300
2026-02-09,017670,SK텔레콤,86700
2026-04-06,017670,SK텔레콤,93600
2026-04-13,017670,SK텔레콤,98500
2026-04-20,017670,SK텔레콤,100100
2026-05-11,017670,SK텔레콤,101100
2026-05-18,017670,SK텔레콤,101500
2018-04-16,017800,현대엘리베이터,68691
2018-04-23,017800,현대엘리베이터,62622
2018-05-08,017800,현대엘리베이터,74359
2018-05-14,017800,현대엘리베이터,71692
2018-05-28,017800,현대엘리베이터,83363
2026-02-09,017800,현대엘리베이터,104700
2026-04-06,017900,광전자,10530
2026-04-13,017900,광전자,13810
2026-03-09,017960,한국카본,46400
2018-01-08,018260,삼성에스디에스,252000
2021-01-04,018260,삼성에스디에스,219500
2025-06-16,018260,삼성에스디에스,171600
2025-06-23,018260,삼성에스디에스,172500
2026-05-11,018260,삼성에스디에스,190500
2021-08-30,018470,조일알미늄,2663
2021-09-06,018470,조일알미늄,3374
2023-03-20,018470,조일알미늄,3205
2020-08-10,018880,한온시스템,12084
2026-02-09,018880,한온시스템,4460
2026-02-19,018880,한온시스템,4945
2026-05-11,018880,한온시스템,5050
2020-02-03,019170,신풍제약,8800
2020-03-23,019170,신풍제약,13000
2020-03-30,019170,신풍제약,15400
2020-04-06,019170,신풍제약,23750
2020-06-08,019170,신풍제약,30500
2020-06-15,019170,신풍제약,30150
2020-07-06,019170,신풍제약,48650
2020-07-13,019170,신풍제약,73000
2020-07-20,019170,신풍제약,105000
2020-08-31,019170,신풍제약,146000
2020-09-14,019170,신풍제약,198000
2020-09-21,019170,신풍제약,136000
2025-06-16,019170,신풍제약,14420
2021-09-27,020150,롯데에너지머티리얼즈,103000
2021-11-29,020150,롯데에너지머티리얼즈,123500
2025-11-10,020150,롯데에너지머티리얼즈,36400
2019-04-15,020560,아시아나항공,38898
2020-11-16,020560,아시아나항공,23720
2019-12-16,021050,서원,2760
2020-01-13,021050,서원,3710
2019-03-18,021240,코웨이,96900
2020-09-07,022100,포스코DX,6410
2020-09-14,022100,포스코DX,6860
2020-10-12,022100,포스코DX,7020
2021-01-04,022100,포스코DX,8290
2021-03-02,022100,포스코DX,8130
2023-03-27,022100,포스코DX,9500
2023-04-03,022100,포스코DX,10340
2023-04-10,022100,포스코DX,12000
2023-04-17,022100,포스코DX,15140
2023-07-10,022100,포스코DX,25550
2023-07-17,022100,포스코DX,31250
2023-07-24,022100,포스코DX,31000
2023-08-28,022100,포스코DX,51800
2023-09-04,022100,포스코DX,60700
2023-12-26,022100,포스코DX,74200
2025-11-03,022100,포스코DX,25400
2026-01-12,022100,포스코DX,40850
2026-01-19,022100,포스코DX,39850
2020-10-05,023800,인지컨트롤스,13250
2025-06-16,024720,콜마홀딩스,16540
2021-10-12,024890,대원화성,30850
2023-04-24,024900,디와이덕양,5690
2023-05-08,024900,디와이덕양,7780
2015-07-20,025560,미래산업,210419
2015-09-21,025560,미래산업,259765
2015-10-19,025560,미래산업,298403
2020-10-12,025750,한솔홈데코,10300
2020-10-19,025750,한솔홈데코,9100
2020-11-02,025750,한솔홈데코,11925
2023-04-17,025820,이구산업,5770
2023-07-31,025820,이구산업,5200
2024-05-13,025820,이구산업,6820
2024-05-20,025820,이구산업,6950
2021-11-01,025860,남해화학,14500
2022-04-11,025860,남해화학,16150
2026-04-27,025860,남해화학,11740
2018-10-29,026890,스틱인베스트먼트,7080
2018-11-05,026890,스틱인베스트먼트,8380
2018-11-12,026890,스틱인베스트먼트,7830
2020-02-10,026890,스틱인베스트먼트,10100
2020-02-17,026890,스틱인베스트먼트,10100
2020-07-06,026890,스틱인베스트먼트,15200
2020-07-13,026890,스틱인베스트먼트,18400
2020-07-27,026890,스틱인베스트먼트,17200
2020-08-03,026890,스틱인베스트먼트,20300
2020-08-31,026890,스틱인베스트먼트,19350
2021-10-18,026890,스틱인베스트먼트,16300
2021-07-12,026940,부국철강,6710
2019-09-23,027740,마니커,13205
2021-06-07,028050,삼성E&A,21200
2021-06-21,028050,삼성E&A,25000
2026-03-16,028050,삼성E&A,39800
2026-03-30,028050,삼성E&A,40800
2026-04-06,028050,삼성E&A,51600
2026-04-27,028050,삼성E&A,53400
2026-05-04,028050,삼성E&A,62300
2016-10-04,028260,삼성물산,165500
2020-06-15,028260,삼성물산,120000
2020-08-10,028260,삼성물산,124000
2020-12-07,028260,삼성물산,131500
2020-12-21,028260,삼성물산,139000
2021-01-04,028260,삼성물산,151000
2021-01-11,028260,삼성물산,153500
2024-01-29,028260,삼성물산,148700
2024-02-05,028260,삼성물산,156500
2024-02-13,028260,삼성물산,163800
2024-02-19,028260,삼성물산,160000
2025-05-26,028260,삼성물산,149100
2025-06-02,028260,삼성물산,169700
2025-06-09,028260,삼성물산,164800
2025-07-07,028260,삼성물산,172700
2025-07-14,028260,삼성물산,173900
2025-09-15,028260,삼성물산,196800
2025-10-13,028260,삼성물산,209000
2025-10-27,028260,삼성물산,226500
2025-11-24,028260,삼성물산,227000
2025-12-01,028260,삼성물산,243000
2025-12-08,028260,삼성물산,256000
2026-01-05,028260,삼성물산,266500
2026-01-12,028260,삼성물산,289500
2026-01-19,028260,삼성물산,306000
2026-01-26,028260,삼성물산,300500
2026-02-02,028260,삼성물산,293000
2026-02-09,028260,삼성물산,319500
2026-02-23,028260,삼성물산,351500
2026-05-04,028260,삼성물산,428000
2026-05-11,028260,삼성물산,395500
2020-11-09,028670,팬오션,4225
2021-03-02,028670,팬오션,6430
2021-03-22,028670,팬오션,6830
2021-04-26,028670,팬오션,7340
2021-06-21,028670,팬오션,8270
2021-06-28,028670,팬오션,8340
2026-03-03,028670,팬오션,5250
2021-02-15,030200,KT,26650
2017-07-10,032830,삼성생명,120500
2021-01-11,032830,삼성생명,82600
2024-02-19,032830,삼성생명,95600
2026-02-23,032830,삼성생명,230000
2026-05-04,032830,삼성생명,296000
2026-05-11,032830,삼성생명,305500
2026-05-18,032830,삼성생명,359500
2020-08-18,033270,유나이티드제약,39900
2020-08-24,033270,유나이티드제약,48100
2020-08-31,033270,유나이티드제약,91900
2020-09-07,033270,유나이티드제약,97500
2026-02-23,033780,KT&G,163400
2020-07-20,034020,두산에너빌리티,7244
2020-07-27,034020,두산에너빌리티,9309
2020-08-24,034020,두산에너빌리티,11526
2020-08-31,034020,두산에너빌리티,14452
2020-11-23,034020,두산에너빌리티,16505
2020-11-30,034020,두산에너빌리티,14381
2021-05-24,034020,두산에너빌리티,17229
2021-05-31,034020,두산에너빌리티,24227
2021-06-07,034020,두산에너빌리티,22924
2024-05-27,034020,두산에너빌리티,20800
2024-07-08,034020,두산에너빌리티,20900
2024-07-15,034020,두산에너빌리티,20200
2025-01-20,034020,두산에너빌리티,24700
2025-02-10,034020,두산에너빌리티,27600
2025-02-17,034020,두산에너빌리티,28950
2025-05-12,034020,두산에너빌리티,34750
2025-05-19,034020,두산에너빌리티,40850
